id,line,outcome,confidence,misfiled,layer,document,section,lots,field,states,zones,figure,condition,duplicates,fragment,note,text
M0123,118,encode,inferred,False,or/clackamas/happy-valley,or/clackamas/happy-valley/16.22.residential.txt,16.22.010,0,max_height_ft,45.0 | 49.0,FU-10,45,45 ft at the front elevation; 49 ft at side and rear elevations,,The single-family residential building height maximum is 45 feet at the front elevation; side and rear elevations may not exceed 49 feet.,"Footnote [2] carried by L114, so it governs the same unencoded FU-10 row: the 45 ft is an elevation-specific measurement with a 49 ft companion, a shape we hold nowhere for this zone. Encoded conservatively at the binding 45 ft front figure. Happy Valley uses ""single-family (attached)"" for townhouses elsewhere (16.22.060 note [4]), so the bare ""single-family residential"" here is not a clean exclusion of our building.",[2] The single-family residential building height maximum is 45 feet at the front elevation; side and rear elevations may not exceed 49 feet.
M0124,1321,encode,inferred,False,or/clackamas/happy-valley,or/clackamas/happy-valley/16.22.residential.txt,16.22.060,0,max_height_ft,45.0,MURM,45,"single-family (attached); 45 ft at front elevation, 49 ft at side and rear",,Maximum building height for single-family (attached) is 45 feet at the front elevation; the building height may not exceed 49 feet at the side and rear elevations.,"This is the alarm one. ""Single-family (attached)"" is our building — a 4-unit attached townhouse — and this note caps it at 45 ft, while we hold 65 ft for MURM taken from this same table (#L1306,L1315). MURM is the zone because the footnote block (L1318-L1321) closes the 16.22.060 table those held lines sit in. The held 65 ft is the zone's general maximum; our type is 20 ft lower.",[4] Building height is measured pursuant to Chapter 16.12 Definitions. Maximum building height for single-family (attached) is 45 feet at the front elevation; the building height may not exceed 49 fee
M0125,3991,not_here,inferred,False,or/clackamas/milwaukie,or/clackamas/milwaukie/19.300.base-zones.txt,19.312.6,0,max_height_ft,45.0,,45,green building approval and certification under 19.510,,are permitted a total of 45 ft of additional height above the 45-ft base height maximum.,"A discretionary height bonus earned through a separate approval and certification process (19.510), introduced by L3989 as an incentive ""beyond those required by the baseline standards"" — a procedure, not a by-right dimension of the zone. It only loosens a maximum, so leaving it unheld cannot produce a false GREEN. It also reads against a 45-ft base, which matches R-HD's held 45 but not R-MD's 35, and sits ~3,500 lines past the R-HD/R-MD sections in the document.",Project proposals that receive green building approvals and certification as identified in Section 19.510 are permitted a total of 45 ft of additional height above the 45-ft base height maximum.
M0126,1077,not_here,clear,True,or/clackamas/milwaukie,or/clackamas/milwaukie/19.600.parking.txt,19.608.3,0,max_height_ft,35.0 | 10.0 | 13.0,,,,,shall have a height clearance of at least 13 ft.,"Misfiled: this is loading-berth geometry in the parking chapter — 35 ft long, 10 ft wide, 13 ft vertical clearance — not a building height. The 35 ft the reader matched is a berth length. The fields it is really about are loading-space length/width and overhead clearance, none of which we hold, and none of which bind a 4-unit residential building (loading berths attach to commercial and large-scale uses).","Loading spaces shall be at least 35 ft long and 10 ft wide, and shall have a height clearance of at least 13 ft."
M0127,148,not_here,clear,False,or/clackamas/west-linn,or/clackamas/west-linn/08.r-40.txt,08.070,0,setback_side_ft,10.0,,10,cottage cluster project,,"Front, rear, and side yard setbacks for a cottage cluster project are 10 ft.","Explicitly a cottage cluster standard, and L145 immediately above confirms the surrounding row ""Does not apply to townhouses or cottage clusters"" — the code is keeping the two housing types on separate tracks. Our building is neither. That it happens to equal the 10 ft we already hold for R-40 (#L153) is a coincidence of figures, not the same standard, so this is not a duplicate either.","Front, rear, and side yard setbacks for a cottage cluster project are 10 ft. There are no additional setbacks for individual structures on individual lots, but minimum distance between structures shal"
M0128,152,not_here,clear,False,or/clackamas/west-linn,or/clackamas/west-linn/09.r-20.txt,09.070,0,setback_side_ft,10.0,R-20,10.0,cottage cluster project only,,"Front, rear, and side yard setbacks in a cottage cluster project are 10 ft.","The 10 ft applies only to a cottage cluster project, a different middle-housing type from our 4-unit attached townhouse. The surrounding table lines confirm the split ('Does not apply to townhouses or cottage clusters'), so the R-20 townhouse side setback stays the 7.5 ft we hold at L157.","Front, rear, and side yard setbacks in a cottage cluster project are 10 ft. There are no additional setbacks for individual structures on individual lots, but minimum distance between structures shall"
M0129,149,not_here,clear,False,or/clackamas/west-linn,or/clackamas/west-linn/11.r-10.txt,11.070,0,setback_side_ft,10.0,R-10,10.0,cottage cluster project only,,"Front, rear, and side yard setbacks in a cottage cluster project are 10 ft.","Cottage cluster setback, not a townhouse standard. Our building is a 4-unit attached townhouse, so this figure never reaches it; the R-10 side setback we hold (7.5 ft, L154) is unaffected.","Front, rear, and side yard setbacks in a cottage cluster project are 10 ft. There are no additional setbacks for individual structures on individual lots, but minimum distance between structures shall"
M0130,151,not_here,clear,False,or/clackamas/west-linn,or/clackamas/west-linn/12.r-7.txt,12.070,0,setback_side_ft,10.0,R-7,10.0,cottage cluster project only,,"Front, rear, and side yard setbacks in a cottage cluster project are 10 ft.","The sentence governs cottage cluster projects, a housing type we do not screen. Line L149 immediately above ('Does not apply to townhouses or cottage clusters') shows the chapter treats townhouses separately, so R-7 keeps the 7.5 ft at L156.","Front, rear, and side yard setbacks in a cottage cluster project are 10 ft. There are no additional setbacks for individual structures on individual lots, but minimum distance between structures shall"
M0131,161,not_here,clear,False,or/clackamas/west-linn,or/clackamas/west-linn/13.r-5.txt,13.070,0,setback_side_ft,10.0,R-5,10.0,cottage cluster project only,,"Front, rear, and side yard setbacks for a cottage cluster project are 10 ft.","Cottage cluster standard, not a 4-unit attached townhouse standard. The R-5 side setback we hold (5 ft, L166) is the townhouse figure and is not displaced by this line.","Front, rear, and side yard setbacks for a cottage cluster project are 10 ft. There are no additional setbacks for individual structures on individual lots, but minimum distance between structures shal"
M0132,186,not_here,clear,False,or/clackamas/west-linn,or/clackamas/west-linn/14.r-4.5.txt,14.070,0,setback_side_ft,10.0,R-4.5,10.0,cottage cluster project only,,"Front, rear, and side yard setbacks for a cottage cluster project are 10 ft.","Applies to a cottage cluster project, a different housing type from ours. R-4.5 keeps the 5 ft side setback held at L191.","Front, rear, and side yard setbacks for a cottage cluster project are 10 ft. There are no additional setbacks for individual structures on individual lots, but minimum distance between structures shal"
M0133,179,not_here,clear,False,or/clackamas/west-linn,or/clackamas/west-linn/15.r-3.txt,15.070,0,setback_side_ft,10.0,R-3,10.0,cottage cluster project only,,"Front, rear, and side yard setbacks for a cottage cluster project are 10 ft.","Cottage cluster project setback, not a townhouse setback. R-3 keeps the 5 ft held at L187.","Front, rear, and side yard setbacks for a cottage cluster project are 10 ft. There are no additional setbacks for individual structures on individual lots, but minimum distance between structures shal"
M0134,13590,not_here,clear,True,or/clackamas/wilsonville,or/clackamas/wilsonville/4.planning.txt,4.155,0,max_height_ft,12.0 | 35.0,,35.0,loading berth dimensions,,"A loading berth shall contain space 12 feet wide, 35 feet long, and have a height clearance of 14 feet.","The 12 and 35 are the width and length of an off-street loading berth, not a building height; the only height in the sentence is a 14 ft clearance inside that berth. It is also a different thing entirely from a zoning height limit, and the berth table just above (L13588-L13589) requires berths only at 30,000 sq ft of floor area and over, far beyond a 4-unit townhouse. Wilsonville's 35 ft building height is already held from the zone tables.","3. A loading berth shall contain space 12 feet wide, 35 feet long, and have a height"
