id,verdict,flags,layer,zone,row,encoded,read,form,confidence,for_this_zone,alternatives,fragment,note,quote,notes_seen,notes_changing,changes_the_figure,variants_held,unheld_exception,effects
00175,agree,,or/clackamas/happy-valley,R8.5,max_height_ft,45,45,feet,clear,True,49 feet - side and rear elevations under note 5,"""Building height (maximum)"" - R-8.5 column: 45 feet[5]",,"or/clackamas/happy-valley/16.22.residential.txt#L468,L488",7,1,True,0,True,[5] The 45 ft is the front elevation only; side and rear elevations may go to 49 ft.
00176,agree,noted,or/clackamas/happy-valley,R8.5,max_density_du_per_acre [unit_lots],20.5,20.5,units per net acre,clear,True,"8,500 sq. ft. - quadplex lot size row, R-8.5","""Townhome maximum density (units per net acre)"" - R-8.5 column: 17.4 | 20.5 | 24.9 du/net acre","Printed as du per NET acre, not per gross acre - note 1 uses gross acre for cottage clusters, so the two denominators in this one table differ.","or/clackamas/happy-valley/16.22.residential.txt#L468,L471",7,0,False,1,False,
00177,agree,,or/clackamas/happy-valley,R8.5,setback_front_ft,22,22,feet,clear,True,,"Building setbacks (minimum)[6] / ""Front"" - R-8.5 column: 22 feet",,or/clackamas/happy-valley/16.22.residential.txt#L481,7,0,False,0,False,
00178,agree,noted,or/clackamas/happy-valley,R8.5,setback_side_ft,5,5,feet,clear,True,"0 feet - the ""/0[4]"" half of the same cell, for townhomes | 7 feet - ""Cottage clusters, side"" row (cottage clusters only)","Building setbacks (minimum)[6] / ""Interior side"" - R-8.5 column: 7/0[4] | 5/0[4] | 5/0[4] feet","The cell prints two operands (""7/0[4] feet""): the first is the general interior side setback and the second is the footnoted townhome/common-wall option.",or/clackamas/happy-valley/16.22.residential.txt#L483,7,1,True,1,False,[4] Interior side drops to 0 ft for townhome units where the adopted building code allows the common wall.
00179,agree,,or/clackamas/happy-valley,R8.5,setback_side_ft [attached_wall+unit_lots],0,0,feet,clear,True,"5 feet - base interior side setback, R-8.5","""Interior side"" - R-8.5 column: 5/0[4] feet, with note [4] ""Interior side yard setbacks for townhomes may be reduced to zero""",,"or/clackamas/happy-valley/16.22.residential.txt#L483,L495",7,1,True,1,False,[4] Interior side drops to 0 ft for townhome units where the adopted building code allows the common wall.
00180,agree,,or/clackamas/happy-valley,R8.5,setback_rear_ft,22,22,feet,clear,True,"10 feet - ""Cottage cluster units, rear"" row (cottage clusters only)","Building setbacks (minimum)[6] / ""Rear"" - R-8.5 column: 22 feet",,or/clackamas/happy-valley/16.22.residential.txt#L482,7,0,False,0,False,
00181,agree,,or/clackamas/happy-valley,R8.5,setback_street_side_ft,15,15,feet,clear,True,,"""Street side (corner lot)"" - R-8.5 column: 15 feet",,or/clackamas/happy-valley/16.22.residential.txt#L485,7,0,False,0,False,
00182,agree,noted,or/clackamas/happy-valley,R8.5,min_lot_sqft,8500,8500,square feet,clear,True,"1,500 sq. ft. - ""Lot size (minimum): Townhome[1]"" row","""Lot size (minimum and maximum density): Single-family detached, duplex, triplex, quadplex, cottage cluster[1,6]"" - R-8.5: 8,500 sq. ft.","The row is labeled ""Lot size (minimum and maximum density)"", so the same figure also states maximum density; the marked line does not say whether a quadplex needs that area in total or per unit.",or/clackamas/happy-valley/16.22.residential.txt#L469,7,0,False,1,False,
00183,agree,,or/clackamas/happy-valley,R8.5,min_lot_sqft [unit_lots],1500.0,1500,square feet,clear,True,"8,500 sq. ft. - quadplex/cottage-cluster lot size row, R-8.5 (base)","""Lot size (minimum): Townhome[1]"" - R-8.5 column: 1,500 sq. ft.",,or/clackamas/happy-valley/16.22.residential.txt#L470,7,0,False,1,False,
00184,agree,,or/clackamas/happy-valley,R8.5,min_lot_width_ft,50,50,feet,clear,True,,"Lot width (minimum)[2,6] | R-8.5 | 50 feet",,or/clackamas/happy-valley/16.22.residential.txt#L472,7,1,True,1,False,[2] townhomes are exempt from the lot width requirement entirely
00185,agree,,or/clackamas/happy-valley,R8.5,max_coverage_pct,45,45,percent,clear,True,,"Lot coverage (maximum)[3,6,7] / Single-family detached, duplex, triplex, quadplex, townhome | R-8.5 | 45%",,or/clackamas/happy-valley/16.22.residential.txt#L479,7,1,True,0,True,"[7] for townhomes, greater of the table percent or 1,000 sq ft of buildings/decks over 30 in above grade"
00186,agree,,or/clackamas/happy-valley,R8.5,min_lot_depth_ft,70,70,feet,clear,True,,Lot depth (minimum) | R-8.5 | 70 feet,,or/clackamas/happy-valley/16.22.residential.txt#L473,7,0,False,0,False,
00187,agree,,or/clackamas/happy-valley,R8.5,min_frontage_ft,50,50,feet,clear,True,35 feet - Lots fronting on cul-de-sac | 20 feet - Townhomes row,Street frontage (minimum)[6] / All other lots | R-8.5 | 50 feet,,"or/clackamas/happy-valley/16.22.residential.txt#L474,L476",7,0,False,1,False,
00188,agree,,or/clackamas/happy-valley,R8.5,min_frontage_ft [unit_lots],20,20,feet,clear,True,50 feet - All other lots | 35 feet - Lots fronting on cul-de-sac,Street frontage (minimum)[6] / Townhomes | R-8.5 | 20 feet,,or/clackamas/happy-valley/16.22.residential.txt#L477,7,1,True,1,False,"[6] on a middle housing land division of a fourplex the standard binds the parent lot, not the child lot"
00191,agree,,or/clackamas/happy-valley,R7,max_height_ft,45,45,feet,clear,True,"49 feet - side and rear elevations, note [5]",Building height (maximum) | R-7 | 45 feet[5],,"or/clackamas/happy-valley/16.22.residential.txt#L468,L488",7,1,True,0,True,"[5] 45 ft at the front elevation, side and rear elevations up to 49 ft (said of single-family residential)"
00192,agree,,or/clackamas/happy-valley,R7,max_density_du_per_acre [unit_lots],24.9,24.9,units per net acre,clear,True,,Townhome maximum density (units per net acre) | R-7 | 24.9 du/net acre,,"or/clackamas/happy-valley/16.22.residential.txt#L468,L471",7,0,False,1,False,
00193,agree,,or/clackamas/happy-valley,R7,setback_front_ft,22,22,feet,clear,True,22 feet - Garage and carport entrances row,Building setbacks (minimum)[6] / Front | R-7 | 22 feet,,or/clackamas/happy-valley/16.22.residential.txt#L481,7,0,False,0,False,
00194,agree,noted,or/clackamas/happy-valley,R7,setback_side_ft,5,5,feet,clear,True,"0 feet - the /0 alternate printed in the same cell, carried by note [4]",Building setbacks (minimum)[6] / Interior side | R-7 | 5/0[4] feet,"The cell prints two figures, 5/0[4] feet; 5 is the base interior side and the 0 is the townhome alternate carried by footnote [4].",or/clackamas/happy-valley/16.22.residential.txt#L483,7,1,True,1,False,[4] interior side may be reduced to 0 ft for townhomes where the building code allows a common wall
00195,agree,,or/clackamas/happy-valley,R7,setback_side_ft [attached_wall+unit_lots],0,0,feet,clear,True,5 feet - the base interior side in the same cell,Interior side | R-7 | 5/0[4] feet; [4] Interior side yard setbacks for townhomes may be reduced to zero in compliance with applicable sections of the adopted Uniform Building Code.,,"or/clackamas/happy-valley/16.22.residential.txt#L483,L495",7,1,True,1,False,[4] interior side may be reduced to 0 ft for townhomes where the building code allows a common wall
00196,agree,,or/clackamas/happy-valley,R7,setback_rear_ft,22,22,feet,clear,True,"10 feet - Cottage cluster units, rear row",Building setbacks (minimum)[6] / Rear | R-7 | 22 feet,,or/clackamas/happy-valley/16.22.residential.txt#L482,7,0,False,0,False,
00197,agree,,or/clackamas/happy-valley,R7,setback_street_side_ft,15,15,feet,clear,True,,Building setbacks (minimum)[6] / Street side (corner lot) | R-7 | 15 feet,,or/clackamas/happy-valley/16.22.residential.txt#L485,7,0,False,0,False,
00198,agree,,or/clackamas/happy-valley,R7,min_lot_sqft,7000,7000,square feet,clear,True,"1,500 sq. ft. - Lot size (minimum): Townhome[1] row","Lot size (minimum and maximum density): Single-family detached, duplex, triplex, quadplex, cottage cluster[1,6] | R-7 | 7,000 sq. ft.",,or/clackamas/happy-valley/16.22.residential.txt#L469,7,0,False,1,False,
00199,agree,,or/clackamas/happy-valley,R7,min_lot_sqft [unit_lots],1500.0,1500,square feet,clear,True,"7,000 sq. ft. - quadplex/cottage cluster lot size row","Lot size (minimum): Townhome[1] | R-7 | 1,500 sq. ft.",,or/clackamas/happy-valley/16.22.residential.txt#L470,7,1,True,1,False,"[6] on a middle housing land division of a fourplex the standard binds the parent lot, not the child lot"
00200,agree,,or/clackamas/happy-valley,R7,min_lot_width_ft,50,50,feet,clear,True,,"Lot width (minimum)[2,6] | R-7 | 50 feet",,or/clackamas/happy-valley/16.22.residential.txt#L472,7,1,True,1,False,[2] townhomes are exempt from the lot width requirement entirely
00201,agree,,or/clackamas/happy-valley,R7,max_coverage_pct,50,50,percent,clear,True,,"Lot coverage (maximum)[3,6,7] / Single-family detached, duplex, triplex, quadplex, townhome | R-7 | 50%",,or/clackamas/happy-valley/16.22.residential.txt#L479,7,1,True,0,True,"[7] for townhomes, greater of the table percent or 1,000 sq ft of buildings/decks over 30 in above grade"
00202,agree,,or/clackamas/happy-valley,R7,min_lot_depth_ft,70,70,feet,clear,True,,Lot depth (minimum) | R-7 | 70 feet,,or/clackamas/happy-valley/16.22.residential.txt#L473,7,0,False,0,False,
00203,agree,,or/clackamas/happy-valley,R7,min_frontage_ft,50,50,feet,clear,True,35 feet - Lots fronting on cul-de-sac | 20 feet - Townhomes row,Street frontage (minimum)[6] / All other lots | R-7 | 50 feet,,"or/clackamas/happy-valley/16.22.residential.txt#L474,L476",7,0,False,1,False,
00204,agree,,or/clackamas/happy-valley,R7,min_frontage_ft [unit_lots],20,20,feet,clear,True,50 feet - All other lots | 35 feet - Lots fronting on cul-de-sac,Street frontage (minimum)[6] / Townhomes | R-7 | 20 feet,,or/clackamas/happy-valley/16.22.residential.txt#L477,7,1,True,1,False,"[6] on a middle housing land division of a fourplex the standard binds the parent lot, not the child lot"
00207,agree,,or/clackamas/happy-valley,R5,max_height_ft,45,45,feet,clear,True,"49 feet - side and rear elevations, note [7]",Building height (maximum) | R-5 | 45 feet[6],,"or/clackamas/happy-valley/16.22.residential.txt#L642,L670",9,1,True,0,True,"[7] 45 ft at the front elevation, side and rear elevations up to 49 ft (said of single-family residential)"
00208,agree,,or/clackamas/happy-valley,R5,max_density_du_per_acre [unit_lots],25,25,units per net acre,clear,True,,Townhome maximum density (units/net acre) | R-5 | 25 du/net acre,,"or/clackamas/happy-valley/16.22.residential.txt#L642,L646",9,0,False,1,False,
00209,agree,,or/clackamas/happy-valley,R5,setback_front_ft,20,20,feet,clear,True,"10 feet - Front (alley access garage) | 10 feet - Cottage cluster, front",Building setbacks (minimum)[8] / Front (street access garage) | R-5 | 20 feet,,or/clackamas/happy-valley/16.22.residential.txt#L658,9,0,False,0,False,
00210,agree,noted,or/clackamas/happy-valley,R5,setback_side_ft,5,5,feet,clear,True,"0 feet - the /0 alternate printed in the same cell, carried by note [3]",Building setbacks (minimum)[8] / Interior side | R-5 | 5/0 feet 3,"The cell prints two figures, 5/0 feet 3; 5 is the base interior side and the 0 is the townhome alternate carried by footnote [3].",or/clackamas/happy-valley/16.22.residential.txt#L661,9,1,True,1,False,[3] interior side may be reduced to 0 ft for townhomes where the building code allows a common wall
00211,agree,,or/clackamas/happy-valley,R5,setback_side_ft [attached_wall+unit_lots],0,0,feet,clear,True,5 feet - the base interior side in the same cell,Interior side | R-5 | 5/0 feet 3; [3] Interior side yard setbacks for townhomes may be reduced to zero in compliance with applicable sections of the adopted Uniform Building Code.,,"or/clackamas/happy-valley/16.22.residential.txt#L661,L676",9,1,True,1,False,[3] interior side may be reduced to 0 ft for townhomes where the building code allows a common wall
00212,agree,,or/clackamas/happy-valley,R5,setback_rear_ft,20,20,feet,clear,True,"10 feet - Cottage cluster, rear",Building setbacks (minimum)[8] / Rear | R-5 | 20 feet,,or/clackamas/happy-valley/16.22.residential.txt#L660,9,0,False,0,False,
00213,agree,,or/clackamas/happy-valley,R5,setback_street_side_ft,8,8,feet,clear,True,"8 feet - Cottage cluster, street side (same figure)",Building setbacks (minimum)[8] / Street side (corner lot) | R-5 | 8 feet,,or/clackamas/happy-valley/16.22.residential.txt#L662,9,0,False,0,False,
00214,agree,,or/clackamas/happy-valley,R5,min_lot_sqft,7000,7000,square feet,clear,True,"5,000 sf - Single-family dwelling detached, duplex, and triplex row | 1,500 sf - Townhome row","Lot size (minimum): Quadplex and cottage cluster[8] | R-5 | 7,000 sf",,or/clackamas/happy-valley/16.22.residential.txt#L644,9,0,False,1,False,
00215,agree,,or/clackamas/happy-valley,R5,min_lot_sqft [unit_lots],1500.0,1500,square feet,clear,True,"7,000 sf - Quadplex and cottage cluster row | 5,000 sf - detached/duplex/triplex row","Lot size (minimum) Townhome[1] | R-5 | 1,500 sf",,or/clackamas/happy-valley/16.22.residential.txt#L645,9,1,True,1,False,"[8] on a middle housing land division of a fourplex the standard binds the parent lot, not the child lot"
00216,agree,,or/clackamas/happy-valley,R5,min_lot_width_ft,40,40,feet,clear,True,,Lot width (minimum)[2] | R-5 | 40 feet,,or/clackamas/happy-valley/16.22.residential.txt#L648,9,1,True,1,False,[2] townhomes exempt from lot width; street frontage controls lot width instead
00217,agree,,or/clackamas/happy-valley,R5,max_coverage_pct,60,60,percent,clear,True,50% - Single-family (detached) row,"Lot coverage (maximum)[5,8,9] / Duplex, triplex, quadplex, townhome | R-5 | 60%",,or/clackamas/happy-valley/16.22.residential.txt#L656,9,1,True,0,True,"[9] for townhomes, greater of the table percent or 1,000 sq ft of buildings/decks over 30 in above grade"
00218,agree,,or/clackamas/happy-valley,R5,min_lot_depth_ft,60,60,feet,clear,True,,Lot depth (minimum) | R-5 | 60 feet,,or/clackamas/happy-valley/16.22.residential.txt#L649,9,0,False,0,False,
00219,agree,,or/clackamas/happy-valley,R5,min_frontage_ft,40,40,feet,clear,True,35 feet - Lots fronting on cul-de-sac | 20 feet - Townhomes row,Street frontage (minimum)[8] / All other lots | R-5 | 40 feet,,"or/clackamas/happy-valley/16.22.residential.txt#L650,L652",9,0,False,1,False,
00220,agree,,or/clackamas/happy-valley,R5,min_frontage_ft [unit_lots],20,20,feet,clear,True,40 feet - All other lots | 35 feet - Lots fronting on cul-de-sac,Street frontage (minimum)[8] / Townhomes | R-5 | 20 feet,,or/clackamas/happy-valley/16.22.residential.txt#L653,9,1,True,1,False,"[8] on a middle housing land division of a fourplex the standard binds the parent lot, not the child lot"
